,Customer_id,City,State,County,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely Responses,Timely Fixes,Timely Replacements,Reliability,Options,Respectfulness Response,Courteous Exchange,Active Listening
72,H787644,Cadiz,OH,Harrison,5760,Suburban,America/New_York,Outdoor activities/education manager,3.0,54.0,Associate's Degree,Unemployed,47507.3,Married,Female,No,32.03094504,9,0,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),36.19603,162.6137295,822.6771666,2,3,3,3,5,2,2,3
73,N582710,Homestead,MT,Sheridan,61,Urban,America/Denver,"Civil engineer, consulting",3.0,53.0,Associate's Degree,Full Time,7724.73,Divorced,Male,Yes,7.700593432,9,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,36.19603,256.579456,3382.424,4,3,2,3,3,3,3,4
74,T689606,San Diego,CA,San Diego,34359,Urban,America/Los_Angeles,Maintenance engineer,1.0,70.0,Regular High School Diploma,Full Time,1509.52,Never Married,Male,Yes,12.05902236,16,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),2.378630018,214.1022755,3382.424,4,4,4,5,2,3,4,4
75,E330599,Inglewood,CA,Los Angeles,24693,Rural,America/Los_Angeles,Sports therapist,2.0,67.0,Regular High School Diploma,Retired,81124.71,Married,Female,Yes,13.64707199,13,0,0,No,One year,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,5.43464555,271.3744783,1648.102673,3,3,4,3,5,3,3,4
76,C641592,Catlett,VA,Fauquier,4235,Rural,America/New_York,"Engineer, communications",4.0,46.0,Regular High School Diploma,Part Time,11795.57,Widowed,Female,Yes,9.033079233,11,0,0,No,Two Year,No,No,None,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Electronic Check,1.092361222,201.5905907,768.0874545,1,1,2,2,3,1,3,2
77,E24772,Rockfield,KY,Warren,2193,Urban,America/Chicago,Oceanographer,1.0,53.0,Associate's Degree,Full Time,33186.785,Never Married,Male,No,6.796336078,10,2,1,No,Two Year,No,No,DSL,Yes,No,No,Yes,No,No,No,Yes,No,Bank Transfer(automatic),20.13981517,149.2913801,2426.030626,2,2,3,4,3,3,4,4
78,A889769,Concord,IL,Morgan,273,Rural,America/Chicago,Archaeologist,1.0,24.0,Regular High School Diploma,Full Time,19038.78,Never Married,Female,Yes,13.69012091,18,1,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Mailed Check,24.64873861,240.7606959,3382.424,4,4,5,1,4,4,3,3
79,G391761,Little Falls,MN,Morrison,14557,Rural,America/Chicago,Personal assistant,0.0,20.0,Associate's Degree,Part Time,79167.77,Divorced,Male,No,13.64419363,17,0,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,Yes,Credit Card (automatic),9.677739656,126.242338,1129.549713,3,4,3,4,5,4,3,3
80,A606860,Orlando,FL,Orange,17653,Urban,America/New_York,Animal nutritionist,1.0,53.0,Master's Degree,Full Time,37428.26,Married,Female,Yes,14.85470353,13,2,1,No,One year,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Electronic Check,9.82814183,188.6701828,1771.286466,3,4,3,2,5,3,3,4
81,E186097,Millsboro,PA,Washington,285,Rural,America/New_York,Hydrologist,1.0,53.0,Master's Degree,Full Time,45148.38,Divorced,Male,No,17.35455406,6,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,No,Credit Card (automatic),7.832238337,171.6836341,943.3391244,3,3,3,4,4,3,4,4
82,I627613,Sagola,MI,Dickinson,320,Urban,America/Menominee,Arts development officer,5.0,53.0,Nursery School to 8th Grade,Student,74855.47,Separated,Female,No,7.117737737,13,3,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,No,Mailed Check,19.45250317,191.0610724,1907.226083,4,4,4,3,1,5,4,4
83,Z188641,Magnolia,KY,Hart,2863,Urban,America/Chicago,Herpetologist,4.0,71.0,Regular High School Diploma,Retired,33186.785,Divorced,Male,No,7.949187078,10,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Credit Card (automatic),14.34766616,119.689113,1885.939118,4,4,3,3,4,3,2,5
84,A740543,Gypsum,KS,Saline,1206,Suburban,America/Chicago,Medical sales representative,1.0,32.0,Regular High School Diploma,Full Time,71596.14,Divorced,Female,No,8.999994263,11,0,0,No,One year,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),2.257358355,195.4035452,631.7435653,5,3,5,5,3,3,5,2
85,W681476,Alexandria,VA,Fairfax,35279,Rural,America/New_York,"Scientist, research (physical sciences)",1.0,33.0,Associate's Degree,Full Time,10389.95,Never Married,Male,No,4.274255962,15,1,0,No,One year,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,Yes,Credit Card (automatic),2.358129018,138.1911656,3382.424,3,3,4,3,3,4,3,6
86,G842176,Shade Gap,PA,Huntingdon,1049,Suburban,America/New_York,Solicitor,3.0,67.0,Nursery School to 8th Grade,Full Time,19657.14,Widowed,Male,No,15.45723779,12,3,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,No,No,Yes,Bank Transfer(automatic),4.650578623,115.8369419,593.8572264,3,3,2,2,5,4,2,3
87,Z852663,Chicago,IL,Cook,32203,Suburban,America/Chicago,Higher education lecturer,0.0,66.0,Bachelor's Degree,Retired,27827.03,Divorced,Female,Yes,7.703726062,13,1,1,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,No,Yes,Yes,No,Electronic Check,3.721772616,208.068307,777.3060718,4,3,3,6,1,4,3,3
88,C73741,Waterbury,CT,New Haven,25576,Rural,America/New_York,"Nurse, adult",1.0,53.0,Regular High School Diploma,Full Time,33186.785,Separated,Female,Yes,8.926117575,12,4,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,3.76663012,187.6215728,1393.202392,4,4,4,3,3,3,3,5
89,W258972,Litchfield,CA,Lassen,319,Urban,America/Los_Angeles,Automotive engineer,0.0,61.0,Regular High School Diploma,Full Time,19815.63,Never Married,Female,No,12.74200169,13,0,2,No,One year,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),4.151256695,136.0997678,393.6524652,3,2,3,4,3,4,5,4
90,G491883,Greensboro,NC,Guilford,55519,Rural,America/New_York,Chiropodist,0.0,75.0,"Some College, Less than 1 Year",Unemployed,58482.9,Separated,Female,Yes,7.83211249,13,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Mailed Check,2.188918771,192.0084484,3382.424,3,3,3,3,3,4,3,3
91,C302549,Seekonk,MA,Bristol,15210,Urban,America/New_York,Therapeutic radiographer,1.0,63.0,Regular High School Diploma,Student,33186.785,Widowed,Female,Yes,13.60393581,9,1,0,No,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,13.85488928,221.0353527,2138.107161,3,2,3,2,4,3,2,4
92,K581313,Reading,MI,Hillsdale,3499,Suburban,America/Detroit,"Designer, television/film set",0.0,68.0,"Some College, Less than 1 Year",Student,115510.46,Separated,Female,No,5.655483352,3,1,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,3.273341151,163.0404044,443.984031,2,2,2,4,3,3,4,3
93,T46150,Shreveport,LA,Caddo,14479,Suburban,America/Chicago,"Education officer, environmental",2.0,32.0,Associate's Degree,Full Time,33186.785,Never Married,Male,Yes,8.065866812,7,1,1,No,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,19.75096265,161.1025056,2481.385603,2,2,3,3,3,3,3,3
94,B260505,San Antonio,FL,Pasco,4654,Suburban,America/New_York,Colour technologist,1.0,53.0,Professional School Degree,Part Time,33186.785,Never Married,Male,No,11.47541549,7,1,0,No,Two Year,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Mailed Check,18.38404445,186.6210869,2233.567181,3,2,3,4,2,4,5,3
95,W877056,Dallas,TX,Dallas,26320,Suburban,America/Chicago,Academic librarian,0.0,29.0,Regular High School Diploma,Full Time,24270.88,Divorced,Female,Yes,10.37979788,13,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),4.672610857,244.4658583,3382.424,5,5,4,5,1,5,5,4
96,M478246,Claytonville,IL,Iroquois,35,Rural,America/Chicago,Mudlogger,0.0,53.0,Regular High School Diploma,Full Time,54466.33,Married,Female,No,8.657901827,17,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,No,Electronic Check,6.796299371,124.8019028,529.40733,4,4,4,3,2,4,3,4
97,N417817,Beaverville,IL,Iroquois,521,Suburban,America/Chicago,"Designer, textile",10.0,23.0,Professional School Degree,Part Time,64816.84,Divorced,Male,Yes,6.398436616,14,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Mailed Check,36.19603,188.611913,1956.7337,3,2,2,4,3,2,3,2
98,R180138,Fayetteville,NC,Cumberland,17600,Rural,America/New_York,Chief Strategy Officer,1.0,80.0,"Some College, 1 or More Years, No Degree",Retired,103311.26,Never Married,Male,No,9.33803434,15,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Mailed Check,20.31163945,162.443765,2056.386979,5,4,4,3,4,4,5,5
99,N931384,Stanley,ND,Mountrail,3324,Suburban,America/Chicago,"Loss adjuster, chartered",0.0,20.0,Master's Degree,Full Time,33186.785,Never Married,Male,No,12.24404403,11,1,1,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Electronic Check,6.998814446,180.2362145,1067.373076,3,4,3,5,2,6,6,6
100,O967373,Birmingham,AL,Shelby,55122,Urban,America/Chicago,Pharmacologist,1.0,69.0,Nursery School to 8th Grade,Full Time,58077.38,Separated,Male,Yes,10.82210354,12,1,1,No,Month-to-month,No,No,None,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),14.46288204,222.7999248,1806.135733,3,2,3,5,3,4,4,3
101,G695985,Calhoun,KY,McLean,4038,Urban,America/Chicago,Hydrographic surveyor,1.0,53.0,Bachelor's Degree,Full Time,43466.35,Never Married,Male,No,14.2128601,10,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Bank Transfer(automatic),11.13472066,182.8863727,1397.701335,3,4,4,4,3,4,2,3
102,P33478,Ozone Park,NY,Queens,31927,Urban,America/New_York,"Engineer, manufacturing",0.0,53.0,Bachelor's Degree,Full Time,23289.77,Divorced,Female,Yes,12.58013188,19,1,0,No,Month-to-month,No,Yes,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,2.542296644,220.3400058,3382.424,2,4,3,2,3,3,5,3
103,K100436,Buckhannon,WV,Upshur,19904,Rural,America/New_York,Research scientist (medical),2.0,25.0,Regular High School Diploma,Full Time,49158.49,Separated,Male,No,11.2210066,9,1,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Electronic Check,36.19603,170.9110193,1886.531937,4,4,3,4,3,3,3,4
104,L475907,Pleasant Hill,MO,Cass,13000,Suburban,America/Chicago,Wellsite geologist,1.0,53.0,Bachelor's Degree,Full Time,3805.84,Divorced,Male,Yes,15.66159152,16,0,2,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,22.79214163,205.7639543,2294.781131,3,3,3,3,2,4,4,4
105,A78095,Valparaiso,NE,Saunders,1444,Urban,America/Chicago,"Embryologist, clinical",3.0,71.0,GED or Alternative Credential,Retired,52616.27,Widowed,Male,Yes,5.535347323,10,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Electronic Check,3.823689744,203.7817651,826.3438621,3,5,3,2,4,2,4,2
106,X742990,Buchanan,NY,Westchester,2158,Urban,America/New_York,Occupational psychologist,3.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,30550.42,Widowed,Female,Yes,8.06201289,18,1,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),10.77094687,245.0660727,3382.424,3,3,2,4,3,2,4,3
107,P347346,West Baden Springs,IN,Orange,1800,Urban,America/Indiana/Indianapolis,Environmental health practitioner,2.0,56.0,"Some College, 1 or More Years, No Degree",Student,12154.01,Divorced,Prefer not to answer,Yes,13.04270304,11,0,2,No,Month-to-month,No,Yes,None,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),13.08671185,170.9069787,1436.793746,4,4,3,3,5,3,2,2
108,O235183,Nolan,TX,Nolan,30,Suburban,America/Chicago,"Sales professional, IT",0.0,42.0,Regular High School Diploma,Full Time,30649.31,Married,Male,Yes,13.73417339,9,2,2,No,Month-to-month,Yes,No,DSL,No,Yes,No,No,No,Yes,No,Yes,No,Bank Transfer(automatic),14.76468813,173.540759,1963.332683,4,3,4,3,5,4,2,3
109,R776311,Flat Rock,AL,Jackson,3682,Suburban,America/Chicago,Advertising copywriter,3.0,33.0,Associate's Degree,Part Time,31417.33,Married,Male,Yes,11.35797937,14,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Electronic Check,9.473091121,194.3065983,1324.164906,2,2,2,2,4,2,3,2
110,C25146,Centreville,VA,Fairfax,41733,Urban,America/New_York,"Radiographer, therapeutic",1.0,47.0,Associate's Degree,Full Time,55861.19,Divorced,Male,No,13.82441538,16,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),5.197446331,135.5831384,704.9375603,4,4,4,4,3,3,4,3
111,E722502,Angora,MN,St. Louis,630,Urban,America/Chicago,English as a second language teacher,1.0,53.0,Bachelor's Degree,Student,9044.26,Widowed,Female,Yes,12.83804501,18,3,1,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),6.577552683,194.0043524,3382.424,3,4,4,4,2,3,4,4
112,D515341,Rice Lake,WI,Barron,15383,Rural,America/Chicago,Occupational therapist,1.0,63.0,Associate's Degree,Full Time,33186.785,Never Married,Female,Yes,8.357284687,10,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Mailed Check,3.174571918,158.0420478,377.0810282,4,3,4,2,3,3,3,3
113,U972291,Middlefield,MA,Hampshire,257,Urban,America/New_York,Armed forces logistics/support/administrative officer,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Widowed,Male,No,8.32819175,9,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),17.88002366,113.2171506,1606.489936,3,3,3,3,3,3,3,4
114,N374641,Canaseraga,NY,Allegany,1012,Urban,America/New_York,Technical author,0.0,67.0,"Some College, Less than 1 Year",Full Time,12527.51,Divorced,Male,Yes,10.54819139,14,2,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Mailed Check,13.12190056,175.1031837,1431.409396,5,4,4,3,3,5,3,4
115,R736057,Rocky Mount,VA,Franklin,20327,Urban,America/New_York,Regulatory affairs officer,0.0,56.0,"Some College, Less than 1 Year",Full Time,35499.06,Divorced,Female,No,7.664895103,13,3,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,Yes,No,No,Yes,No,No,Credit Card (automatic),23.34617699,162.9713747,2253.85247,6,5,4,4,4,3,5,3
116,K401117,Hope,KY,Montgomery,69,Urban,America/New_York,Sales promotion account executive,1.0,24.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Married,Female,No,9.418424281,10,1,0,Yes,One year,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Mailed Check,6.311709178,137.0944878,1353.29384,5,5,4,3,3,3,3,3
117,O17401,Pleasant Dale,NE,Seward,1130,Urban,America/Chicago,"Optician, dispensing",1.0,79.0,"9th Grade to 12th Grade, No Diploma",Part Time,51237.28,Divorced,Female,No,11.53243433,12,3,0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,12.58298231,276.0538352,1701.457566,4,5,4,4,1,4,4,4
118,E779833,Watkins Glen,NY,Schuyler,4210,Rural,America/New_York,Theme park manager,1.0,61.0,Regular High School Diploma,Full Time,33186.785,Married,Male,Yes,6.746267321,16,1,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,No,Electronic Check,7.120096363,128.4032505,3382.424,4,3,4,5,3,5,4,4
119,Q527077,Parksville,SC,McCormick,155,Urban,America/New_York,"Pharmacist, community",0.0,53.0,Bachelor's Degree,Full Time,11014.98,Divorced,Male,Yes,8.809358115,11,2,0,Yes,Two Year,No,No,None,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,9.344886869,209.8844788,1403.270091,4,4,4,4,3,4,4,4
120,Q765651,Altadena,CA,Los Angeles,37711,Rural,America/Los_Angeles,IT trainer,4.0,53.0,Regular High School Diploma,Student,33186.785,Divorced,Female,No,15.77290448,13,1,0,Yes,Two Year,No,No,DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,Credit Card (automatic),22.37815032,146.6848887,2603.903672,5,4,5,2,3,4,4,3
121,W400552,Coggon,IA,Linn,1800,Urban,America/Chicago,Contracting civil engineer,3.0,53.0,Bachelor's Degree,Full Time,26130.78,Divorced,Male,Yes,4.767299756,8,2,0,No,One year,Yes,Yes,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),4.799514433,242.8850241,1256.287854,4,4,2,3,3,4,5,5
122,S979985,Sarver,PA,Butler,8028,Suburban,America/New_York,Health and safety inspector,1.0,65.0,"Some College, 1 or More Years, No Degree",Student,36478.21,Widowed,Male,No,8.525291338,14,2,0,Yes,Month-to-month,No,Yes,None,Yes,No,No,Yes,No,Yes,No,No,Yes,Mailed Check,10.04672315,116.2578796,980.9935923,2,2,3,4,3,3,4,4
123,E351590,Cape Coral,FL,Lee,31859,Urban,America/New_York,"Psychologist, sport and exercise",1.0,35.0,Master's Degree,Full Time,54533.63,Divorced,Female,No,8.601294241,15,2,1,No,Month-to-month,Yes,Yes,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),8.156552837,187.3140137,1347.869205,4,4,4,3,4,3,3,4
124,J227824,Warren,OH,Trumbull,16101,Suburban,America/New_York,Manufacturing engineer,1.0,31.0,Bachelor's Degree,Student,37103.18,Separated,Female,No,11.94399076,9,3,1,No,Two Year,Yes,No,None,Yes,Yes,No,No,Yes,No,Yes,No,No,Credit Card (automatic),7.992791229,149.3564756,1127.267848,2,2,3,5,5,1,2,2
125,S136858,Dade City,FL,Pasco,20449,Suburban,America/New_York,Musician,2.0,34.0,"Some College, 1 or More Years, No Degree",Full Time,74679.84,Widowed,Male,No,12.00354554,11,0,1,No,Two Year,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,No,Bank Transfer(automatic),7.231032028,125.3158375,1269.836202,4,3,3,3,4,5,4,4
126,N883325,Ralston,PA,Lycoming,161,Urban,America/New_York,Senior tax professional/tax inspector,1.0,68.0,Master's Degree,Full Time,95028.57,Separated,Male,Yes,7.023897487,13,0,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,4.627672042,221.1091638,1038.745378,3,3,3,3,4,3,3,3
127,U700981,Vernon Rockville,CT,Tolland,29210,Urban,America/New_York,"Engineer, biomedical",0.0,53.0,Bachelor's Degree,Full Time,34281.1,Never Married,Male,No,12.24142125,9,0,0,No,Two Year,No,No,DSL,No,Yes,No,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),10.05306287,172.9731248,1531.155367,5,5,4,2,5,3,4,3
128,X267853,Monroe Center,IL,Ogle,821,Urban,America/Chicago,Facilities manager,0.0,53.0,Nursery School to 8th Grade,Full Time,36240.81,Separated,Male,No,8.145156606,14,0,1,No,Two Year,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,No,No,Electronic Check,4.171044392,118.9763446,991.2441024,4,4,5,3,3,4,4,5
129,S985225,Momence,IL,Kankakee,5846,Urban,America/Chicago,Osteopath,5.0,32.0,Regular High School Diploma,Full Time,9515.64,Divorced,Male,Yes,7.469785397,11,4,0,No,Month-to-month,No,No,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,4.568682641,219.2776188,3382.424,2,1,2,4,3,5,3,1
130,X645702,Dennison,OH,Tuscarawas,4476,Rural,America/New_York,Corporate investment banker,0.0,47.0,Regular High School Diploma,Full Time,125814.88,Divorced,Female,Yes,39.69685071,10,0,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes,Mailed Check,6.085030507,168.9164634,1162.332926,3,3,4,2,4,4,3,2
131,I703479,Weaver,AL,Calhoun,5529,Rural,America/Chicago,Psychotherapist,8.0,53.0,Associate's Degree,Retired,12995.68,Divorced,Female,No,13.23580565,12,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Mailed Check,2.730250735,161.8238002,577.1157824,3,3,3,6,3,6,5,4
132,S370452,Hudson,NH,Hillsborough,25328,Rural,America/New_York,"Copywriter, advertising",1.0,70.0,Nursery School to 8th Grade,Retired,33186.785,Divorced,Female,Yes,1.870075975,14,1,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Bank Transfer(automatic),8.574901206,184.5090853,1442.974877,2,3,2,4,4,2,1,3
133,D333249,Parish,NY,Oswego,3736,Suburban,America/New_York,Horticultural consultant,3.0,41.0,Regular High School Diploma,Full Time,87354.99,Divorced,Male,Yes,5.90315482,10,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Mailed Check,9.743201772,253.2506431,1577.208717,5,5,3,4,4,4,4,5
134,O698848,Clitherall,MN,Otter Tail,610,Suburban,America/Chicago,Microbiologist,1.0,59.0,Regular High School Diploma,Full Time,76567.85,Separated,Male,No,33.93054202,8,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),9.482919033,141.1274081,886.9398744,4,5,4,4,4,4,5,4
135,M248356,Kenton,DE,Kent,34,Rural,America/New_York,Educational psychologist,1.0,53.0,"Some College, Less than 1 Year",Part Time,33186.785,Married,Male,No,6.249019913,12,0,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Electronic Check,8.447988841,179.0707979,1065.06443,4,3,4,4,5,2,3,3
136,E759213,Garysburg,NC,Northampton,3199,Suburban,America/New_York,Sport and exercise psychologist,1.0,70.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Married,Male,No,2.37365872,17,0,0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),36.19603,202.6966552,951.886985,3,3,3,4,3,4,3,2
137,G106476,Leesburg,TX,Camp,1135,Urban,America/Chicago,"Production designer, theatre/television/film",1.0,53.0,"9th Grade to 12th Grade, No Diploma",Unemployed,31600.92,Widowed,Male,No,3.600274015,12,2,0,No,One year,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),7.251397592,196.0942607,1404.435534,4,6,6,1,7,3,4,3
138,D873414,Thomas,OK,Custer,1750,Suburban,America/Chicago,Risk manager,4.0,75.0,Regular High School Diploma,Full Time,74638.78,Never Married,Female,Yes,6.430566138,10,3,1,No,One year,No,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,14.64011644,255.0383823,3382.424,3,3,4,4,3,4,2,5
139,X906302,Essie,KY,Leslie,1076,Urban,America/New_York,Health visitor,0.0,26.0,Bachelor's Degree,Full Time,32652.3,Married,Female,Yes,9.805488063,9,0,1,Yes,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Electronic Check,11.71637124,177.3716663,3382.424,5,4,5,4,4,4,4,4
140,Z245249,Malta,IL,DeKalb,1692,Urban,America/Chicago,Counsellor,4.0,25.0,Regular High School Diploma,Full Time,63650.54,Divorced,Female,No,11.63315076,8,1,1,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Electronic Check,4.13273503,170.2282529,700.7343179,4,3,4,3,4,3,3,3
141,T30358,Victoria,TX,Victoria,43123,Rural,America/Chicago,Educational psychologist,1.0,53.0,Regular High School Diploma,Full Time,28622.6,Widowed,Female,Yes,11.37533904,14,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),36.19603,192.516315,513.237305,4,5,3,4,4,2,4,2
142,K974027,Ogdensburg,NJ,Sussex,2396,Suburban,America/New_York,Visual merchandiser,1.0,53.0,"Some College, Less than 1 Year",Full Time,33186.785,Never Married,Male,No,13.11560931,15,0,2,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,Bank Transfer(automatic),3.303030246,184.2688987,3382.424,4,4,4,5,2,4,4,4
